"Dependentes","Estado.Civil","Idade","Conta.Poupanca","Conta.Salario","Cheque.Sem.Fundo","Conta.Conjunta","Valor.Emprestimo","Multa","Juros","Valor.Emprestimo.Atualizado","PAGO","ID"
2,2,1,2,1,1,1,3,1,2,2,1,1468660
2,2,1,2,1,1,1,2,1,2,2,1,1389148
1,3,3,1,1,1,2,2,2,2,2,1,1326316
1,8,1,1,1,1,1,3,1,3,2,1,1337323
1,8,2,1,1,1,1,2,2,2,1,1,1372129
2,2,2,2,1,2,1,3,2,3,3,1,1427965
2,2,2,2,1,1,1,2,2,2,2,1,1354588
1,4,1,2,1,1,1,2,1,1,1,1,1352062
2,2,2,2,1,1,1,3,2,3,3,1,1419862
2,2,1,2,1,1,1,2,1,1,1,1,1471777
2,4,1,2,1,1,1,2,3,3,3,1,16846776868
1,2,3,2,1,2,1,2,1,1,1,1,47017687
1,2,3,2,1,1,1,2,3,1,2,1,1447546
1,2,2,2,1,1,1,2,1,1,1,1,1493404
2,2,1,2,1,1,1,2,1,1,1,1,1494592
2,4,2,2,1,1,1,2,3,3,3,1,1348276
1,2,2,2,1,1,1,2,2,2,2,1,16801985671
2,2,3,2,1,1,1,3,2,1,2,1,1506307
2,11,3,2,1,1,1,2,1,3,2,1,1309627
1,8,3,1,1,1,1,2,3,2,2,1,1369054
1,2,1,2,1,2,1,3,3,3,3,1,1424467
1,8,3,1,1,1,1,2,2,2,2,1,16818651271
1,4,2,2,1,1,1,2,3,3,3,1,1370524
1,2,3,2,1,2,1,2,3,2,2,1,1386832
1,2,1,2,2,2,1,2,2,1,2,1,1439941
1,4,2,2,1,1,1,3,2,3,3,1,1368961
1,4,2,2,1,2,1,3,1,2,2,1,1396444
2,2,1,2,1,1,1,2,1,1,1,1,1474612
1,8,1,1,1,2,1,2,1,1,2,1,1440496
1,8,1,1,1,2,1,3,1,2,2,1,1403455
1,4,3,2,1,1,1,2,1,2,2,1,1373551
2,2,2,2,1,1,1,2,1,2,2,1,1361350
1,2,2,2,1,1,1,2,1,1,1,1,1495789
1,4,3,2,1,1,1,2,1,2,1,1,1337260
1,2,2,2,1,1,1,2,1,1,1,1,1459972
1,3,2,1,1,1,1,2,1,1,1,1,1340359
2,4,3,2,1,1,1,2,3,3,3,1,1354267
1,4,2,2,1,1,1,2,3,2,2,1,1394035
1,2,1,2,1,2,1,2,3,2,2,1,21640016071
1,2,1,2,1,1,1,3,2,2,2,1,1505200
2,2,3,2,1,1,1,3,1,2,2,1,1397032
1,8,3,2,1,1,1,2,1,1,1,1,1418863
1,2,1,2,1,1,1,2,3,2,2,1,1407100
1,4,3,2,1,1,1,2,3,2,2,1,1362949
2,2,1,2,1,1,1,2,1,1,1,1,1418185
1,2,3,2,1,1,1,2,1,1,1,1,1453384
1,2,3,2,1,2,1,3,3,3,3,1,1418176
1,2,2,2,1,1,1,3,1,2,2,1,1413337
1,2,2,2,2,1,1,3,2,1,2,1,1511377
2,2,3,2,1,2,1,2,2,1,1,1,1406251
2,2,3,2,1,1,1,2,3,3,3,1,16953809677
1,4,3,2,1,1,1,2,1,1,1,1,1405552
2,2,1,2,1,1,1,2,1,1,1,1,1420432
1,4,2,1,1,2,1,3,1,3,2,1,1390162
1,2,2,2,1,2,2,2,1,2,2,1,1418170
2,2,2,2,1,1,1,2,2,1,1,1,16805902468
1,4,3,2,1,1,1,2,2,1,1,1,16804908871
1,4,2,2,1,1,2,2,2,2,1,1,21616522471
1,2,1,2,1,1,1,2,1,2,2,1,1384108
1,2,2,2,1,1,1,2,2,2,2,1,1350430
1,2,1,2,1,1,1,3,2,3,3,1,1385341
1,4,3,2,1,1,1,3,3,3,3,1,46992454
1,2,1,2,1,2,1,2,1,1,1,1,1444744
1,8,2,1,2,1,1,2,2,1,1,1,16877158471
1,2,3,2,1,1,1,3,2,3,3,1,1296487
2,2,3,2,1,1,1,2,1,1,2,1,1506580
2,11,2,2,1,1,1,2,1,2,1,1,46960372
1,2,2,2,1,1,1,2,3,2,2,1,1428124
2,2,1,2,1,1,1,3,1,1,2,1,1475695
1,2,2,2,1,2,1,2,3,2,2,1,1381309
2,2,2,2,1,1,1,2,1,1,1,1,1399408
1,8,3,2,1,1,1,2,2,2,1,1,1349512
1,4,3,2,1,2,1,3,3,3,3,1,46953370
2,2,1,2,1,1,1,3,2,3,3,1,1422700
2,2,1,2,1,1,1,2,1,1,2,1,1474309
2,2,3,2,1,2,1,3,1,2,2,1,1464310
1,8,3,2,1,1,1,2,1,2,1,1,1314376
1,4,2,2,1,1,1,2,1,2,2,1,1335073
1,2,3,2,1,2,2,3,2,3,3,1,1396216
1,8,3,1,1,1,1,2,2,2,2,1,21611508868
2,2,2,2,1,1,1,2,1,2,2,1,1417873
1,8,2,1,1,1,1,2,2,2,2,1,1307698
1,4,1,2,1,2,1,3,3,3,3,1,1495900
1,2,3,2,2,2,1,2,2,2,1,1,1328737
1,2,1,2,1,1,1,3,2,3,3,1,1445305
1,4,2,2,1,2,1,2,3,3,3,1,16861088071
1,4,2,2,1,1,1,2,3,3,3,1,1380613
1,4,1,2,1,1,1,2,2,1,1,1,1354816
1,2,3,2,1,1,1,2,2,1,1,1,1391362
1,4,2,1,1,1,1,2,2,2,2,1,1355950
2,2,2,2,1,1,1,2,1,1,1,1,1341271
1,3,2,2,1,1,1,2,1,2,2,1,47011009
2,2,3,2,1,1,1,2,3,3,3,1,16818288868
2,2,3,2,1,1,1,3,2,2,3,1,1425154
1,4,1,2,1,1,1,3,1,2,2,1,1376707
1,3,3,1,1,1,1,2,2,1,1,1,1310170
2,2,2,2,1,1,1,2,3,1,2,1,1438567
1,4,2,2,1,1,1,2,3,2,2,1,1368724
1,4,1,2,1,1,1,2,1,1,1,1,1338574
2,2,2,2,1,1,1,2,1,1,1,1,1420546
1,8,2,1,1,1,1,2,3,2,2,1,16844074474
2,2,3,2,1,2,2,3,1,1,2,1,1505548
1,2,2,2,2,2,1,3,2,3,3,1,1392364
1,2,1,2,2,1,2,2,3,2,2,1,16939104868
1,4,3,2,1,1,1,2,3,3,3,1,1309852
1,2,3,2,2,1,2,2,3,3,3,1,21609634468
2,2,2,2,1,1,1,2,1,1,1,1,16866816868
1,8,1,1,1,1,1,2,2,2,2,1,1401175
1,4,2,2,1,1,1,2,1,2,2,1,1334290
2,2,1,2,1,2,1,3,1,1,2,1,1467916
2,2,2,2,1,1,1,2,1,2,1,1,1437331
2,2,2,2,1,1,1,3,2,3,3,1,1377076
2,2,1,2,1,1,1,2,1,1,1,1,1505656
2,2,2,2,1,1,1,2,2,1,1,1,16850002468
1,2,1,2,1,2,1,2,3,2,2,1,1443856
2,2,1,2,1,2,1,2,1,1,1,1,1457596
2,2,2,2,1,2,1,3,2,2,3,1,1461580
2,2,1,2,1,2,1,3,3,3,3,1,1449679
1,3,2,1,1,1,1,2,3,3,3,1,1348258
1,2,2,2,1,1,1,2,1,1,1,1,1389301
1,2,1,2,1,2,2,3,3,1,3,1,1511545
1,8,1,1,1,1,1,2,1,2,2,1,1397806
1,8,2,1,1,1,1,2,3,3,3,1,1328218
2,2,1,2,1,2,1,3,2,3,3,1,1419040
1,2,3,2,1,1,1,2,2,2,2,1,1303987
1,8,3,1,1,1,1,3,3,3,3,1,16803466468
2,2,2,2,1,1,1,2,3,3,3,1,16830972871
2,2,2,1,1,1,1,2,2,1,1,1,1405753
1,8,1,1,1,1,1,2,2,1,1,1,1409668
1,2,2,2,1,1,1,3,2,3,3,1,1369153
1,8,1,2,1,1,1,2,1,1,1,1,1337794
2,2,1,2,1,1,1,2,1,1,1,1,1399360
1,2,2,2,1,1,1,3,2,2,2,1,1476580
1,4,3,2,1,2,1,3,3,3,3,1,1349491
1,4,2,2,1,1,1,3,3,3,3,1,16805842468
1,2,1,2,1,1,1,2,1,1,1,1,1431016
1,2,2,2,1,2,1,2,2,1,1,1,1373029
2,4,2,2,1,1,1,2,3,3,3,1,16836200071
2,2,3,2,1,1,1,2,2,1,1,1,1349620
1,8,2,2,1,1,1,2,3,3,3,1,1391839
2,2,2,2,1,1,1,2,3,2,2,1,16805472874
2,2,2,2,1,1,1,2,3,2,2,1,1437778
1,4,2,2,1,1,1,3,2,3,3,1,1381300
2,2,2,2,1,1,1,3,2,2,3,1,1470304
1,2,2,2,1,2,1,2,3,2,2,1,1409464
1,2,3,2,1,1,1,2,1,1,1,1,1429564
2,2,1,2,1,1,1,2,1,1,1,1,1467676
1,8,1,1,1,1,1,2,2,1,1,1,16876738471
2,4,3,2,1,1,1,2,1,1,2,1,1473223
2,2,2,2,1,1,1,2,3,1,2,1,1455790
2,2,1,2,1,1,1,2,1,1,1,1,1511722
2,2,3,2,1,1,1,2,2,1,1,1,1456615
2,2,1,2,1,2,1,3,3,3,3,1,1501534
2,2,1,2,1,2,1,3,1,2,2,1,1489852
1,2,3,2,1,2,1,3,2,3,3,1,1376872
1,8,3,1,1,1,1,2,1,1,1,1,16921133671
2,4,2,2,1,1,1,2,2,2,1,1,1321828
1,4,2,2,1,1,1,2,1,2,2,1,1339126
2,2,1,2,1,1,2,3,2,3,3,1,1386775
1,4,2,2,1,1,1,2,1,2,2,1,1311484
1,2,3,2,1,1,1,3,1,3,3,1,1303588
1,4,2,2,1,1,1,2,3,3,2,1,16850494471
2,2,2,2,1,1,1,3,2,3,3,1,1449376
1,2,2,2,1,1,1,2,3,2,2,1,1368775
1,2,1,2,1,2,1,2,3,1,2,1,1432117
1,2,3,2,1,2,1,2,2,1,1,1,1328479
1,2,2,2,1,2,1,3,3,3,3,1,1474564
2,4,1,2,1,1,1,2,1,1,1,1,1471726
1,3,2,1,1,1,1,3,3,3,3,1,16819361668
1,8,1,1,1,1,1,2,3,2,2,1,1392529
2,2,2,2,1,2,1,2,1,2,2,1,1385335
1,2,2,2,1,2,1,3,3,3,3,1,16886254471
2,4,2,2,1,1,1,2,2,1,1,1,16930330468
1,4,3,2,1,1,1,2,2,2,2,1,46958086
1,8,1,1,1,1,1,2,2,2,1,1,16836418468
1,3,2,2,1,1,1,2,1,2,1,1,1383868
1,8,2,1,1,1,1,2,1,2,1,1,1318753
2,2,2,2,1,1,1,2,1,2,2,1,1369093
1,2,2,2,1,1,1,2,3,2,2,1,1434493
1,2,1,2,1,1,1,3,3,3,3,1,1466644
2,2,3,2,1,1,1,2,2,2,1,1,1387195
2,2,3,2,1,1,1,3,1,2,2,1,1419643
2,8,2,2,1,1,1,2,2,2,1,1,1374493
1,4,3,2,1,1,1,3,3,3,3,1,21599031271
2,2,2,2,1,1,1,2,2,1,1,1,1334530
2,4,2,2,1,1,1,2,1,2,2,1,1318033
1,4,2,2,1,1,1,3,2,3,3,1,1353733
1,2,2,2,1,2,1,2,1,2,1,1,1375453
2,2,1,2,1,1,1,3,2,2,2,1,1422349
2,2,3,2,1,1,1,2,1,1,1,1,1458904
2,2,1,2,1,2,1,2,3,2,2,1,1435393
1,8,2,1,1,1,1,2,3,3,3,1,1379764
2,2,1,2,1,2,1,3,1,2,2,1,1502770
2,2,3,2,1,1,1,2,2,1,1,1,1336723
1,2,2,2,1,1,1,2,2,1,1,1,1457596
1,2,1,2,1,2,1,2,2,1,1,1,1444564
1,4,3,2,1,1,1,3,1,2,2,1,1343326
1,4,3,2,1,1,1,2,1,1,1,1,16866416068
2,2,1,2,1,1,1,3,2,2,3,1,1468531
2,2,3,2,1,1,1,3,1,2,2,1,1397773
1,4,1,2,1,2,1,2,3,2,2,1,1386166
2,2,3,2,1,2,1,2,1,2,2,1,1393657
1,4,3,2,1,2,1,2,2,2,2,1,21617972068
2,2,2,2,1,2,1,2,3,2,2,1,1410952
2,4,2,2,1,1,1,2,1,2,2,1,1318024
1,8,1,1,1,1,1,3,1,2,2,1,1384105
2,4,3,2,1,1,1,2,2,1,1,1,1449736
2,8,1,2,1,1,1,2,3,2,2,1,1417849
2,2,1,2,1,2,2,2,1,1,1,1,1493416
2,2,3,2,1,1,2,2,3,3,3,1,1331416
1,2,3,2,1,1,2,2,2,2,1,1,1360408
1,4,3,2,1,1,1,2,2,2,2,1,1324216
1,3,3,2,1,2,1,3,3,3,3,1,1380121
2,2,2,2,1,1,2,2,1,1,2,1,1422220
1,8,3,1,1,1,1,3,3,3,3,1,46954789
1,3,3,1,1,1,1,2,2,2,2,1,1327777
2,2,3,2,1,2,1,3,2,3,2,1,1449604
1,2,2,2,1,2,1,3,2,3,3,1,1380187
1,2,2,2,1,1,2,2,1,1,1,1,1372441
2,2,2,2,1,1,1,2,3,2,2,1,16818497671
2,2,2,2,1,1,1,3,3,3,3,1,16801748068
1,8,3,1,1,1,1,2,3,3,2,1,1371037
2,2,3,2,1,2,1,2,1,2,2,1,1304914
2,2,1,2,1,2,1,2,1,1,1,1,1494964
1,2,3,2,1,1,1,2,2,2,2,1,1391584
1,8,2,2,1,1,1,2,3,3,2,1,1371898
1,2,2,2,1,1,1,3,2,3,3,1,1343566
1,2,3,2,2,1,1,2,2,1,1,1,1389571
1,3,1,1,1,1,1,2,1,2,2,1,1335340
2,2,2,2,1,1,1,3,2,3,2,1,1388296
2,8,2,1,1,2,1,2,1,1,1,1,1430416
1,8,2,1,1,1,1,3,3,3,3,1,16802182468
1,2,3,2,1,2,1,3,2,2,3,1,1416808
1,8,1,1,1,1,1,2,3,3,3,1,1373239
1,4,2,2,1,2,1,2,2,2,1,1,21635928868
2,4,2,2,1,1,1,2,1,1,1,1,1496464
1,4,3,2,1,1,1,2,1,2,2,1,1378288
1,2,1,2,1,1,1,2,1,1,2,1,1469212
1,2,3,2,1,2,1,2,3,2,2,1,1329094
1,2,2,2,1,1,1,3,1,2,2,1,1421935
2,2,1,2,1,1,1,3,1,1,2,1,1504966
1,4,3,2,1,1,1,2,3,2,2,1,1373437
1,4,2,2,1,1,1,3,1,2,2,1,1413826
2,2,2,2,1,1,1,3,2,2,2,1,1395832
2,2,1,2,1,1,1,2,1,1,1,1,1511431
1,2,3,2,1,1,1,2,3,3,3,1,1373497
2,4,3,2,1,1,1,2,2,1,1,1,1407139
1,4,2,2,1,2,1,3,3,3,3,1,16836135268
1,2,3,2,1,2,1,3,3,3,3,1,16808079280
2,2,2,2,1,1,2,2,1,2,1,1,1352788
2,2,2,2,1,1,1,3,3,3,3,1,46954156
2,2,2,2,1,1,1,2,3,3,2,1,1309756
2,4,1,2,1,1,1,2,2,1,1,1,1400818
1,4,2,2,1,1,1,2,1,2,2,1,1347760
2,2,2,2,1,2,1,2,3,3,3,1,1484488
2,2,2,2,1,1,2,2,1,2,2,1,1354576
1,3,1,1,1,2,1,3,2,2,3,1,1459366
1,8,1,1,1,2,1,2,1,2,2,1,1361614
1,8,2,1,1,2,1,3,1,2,2,1,1374538
1,2,3,2,2,1,1,2,3,2,2,1,1417684
2,2,1,2,1,2,1,3,2,2,2,1,1421575
1,2,3,2,1,1,1,2,3,2,2,1,1488136
2,2,1,2,1,1,1,2,1,1,1,1,1393888
2,2,1,2,1,1,1,2,1,2,2,1,1417129
1,4,3,2,1,1,1,2,1,2,1,1,1343236
1,8,1,2,1,1,1,2,3,2,2,1,1378228
2,2,3,2,1,1,1,2,2,2,1,1,16883000077
1,4,3,2,1,2,1,3,3,3,3,1,46964284
1,4,3,2,1,1,1,3,2,3,3,1,1311523
1,8,3,1,1,1,1,2,3,2,2,1,1387936
1,2,3,2,1,1,2,3,3,3,2,1,1378555
1,4,1,2,1,1,1,3,1,1,2,1,1471729
2,2,3,2,1,1,1,2,3,2,2,1,1426672
1,4,2,2,1,2,1,2,2,2,2,1,16949386468
1,8,1,1,1,2,1,3,3,3,3,1,1465993
1,8,3,2,1,1,1,2,1,1,1,1,1411951
1,4,3,2,1,1,1,2,2,2,2,1,1359268
1,2,2,2,1,2,1,3,2,3,3,1,1464508
2,2,2,2,1,1,1,3,1,3,2,1,1314955
1,4,3,2,1,1,1,2,2,2,2,1,16850240071
1,2,3,2,1,2,1,2,1,1,1,1,1397056
2,2,1,2,1,1,1,3,1,1,2,1,1503580
2,2,2,2,1,1,1,2,2,1,1,1,1446622
1,2,2,2,1,2,1,2,2,1,1,1,1307362
2,2,2,2,1,1,1,2,2,1,1,1,16804493671
1,2,3,2,1,1,1,3,3,3,3,1,16953627268
2,2,1,2,1,2,1,2,2,2,1,1,1379515
1,4,2,1,1,1,1,3,1,2,2,1,1376647
2,2,3,2,1,1,2,3,2,3,3,1,1430170
2,2,1,2,1,1,1,2,1,2,2,1,1368337
1,4,2,2,1,1,1,3,2,3,3,1,1339048
1,4,3,2,1,1,1,2,2,2,2,1,1417996
1,2,1,2,1,1,1,2,3,1,2,1,1499533
1,8,1,1,1,1,1,2,3,3,3,1,1369069
2,2,3,2,1,1,1,2,1,2,2,1,1385671
1,2,3,2,1,2,1,3,3,3,3,1,1501264
2,2,2,2,1,1,1,2,1,1,1,1,1416388
1,2,3,2,1,1,1,2,1,1,1,1,1423960
1,2,1,2,1,2,1,2,1,1,1,1,47016388
1,2,2,2,1,1,1,2,2,2,2,1,1390384
2,2,3,2,1,2,1,3,2,2,2,1,1424656
1,2,1,2,1,2,1,3,3,3,3,1,1453660
2,2,1,2,1,1,1,2,2,1,1,1,1435555
2,2,2,2,1,2,1,2,1,2,2,1,1484200
2,2,1,2,1,2,1,3,2,2,2,1,1420306
1,4,3,2,1,1,1,2,2,2,1,1,1392817
1,2,2,2,1,2,1,3,1,2,2,1,1449100
1,2,1,2,1,1,1,2,3,2,2,1,1422427
1,8,2,1,1,1,1,2,3,2,2,1,1350046
1,8,2,1,1,1,1,2,3,2,2,1,1377466
1,8,2,2,1,1,1,2,2,2,2,1,1356847
1,4,1,1,1,1,1,2,2,1,1,1,1401211
1,4,2,2,1,1,1,2,3,3,3,1,1339810
2,2,1,2,1,1,1,3,2,1,2,1,1508290
1,2,2,2,1,2,1,3,3,3,3,1,46998997
2,2,2,2,1,1,1,2,1,2,2,1,1417708
1,4,1,1,1,1,1,2,3,2,2,1,1377304
1,2,3,2,1,1,1,2,2,1,1,1,1492192
1,2,2,2,1,1,1,3,2,2,3,1,1475203
2,2,1,2,1,1,1,2,1,1,1,1,1477441
2,2,1,2,1,2,1,2,1,1,1,1,1464688
2,2,3,2,1,2,1,2,1,1,1,1,1398970
2,2,1,2,1,1,1,2,1,1,1,1,1474444
1,8,2,1,1,1,1,2,1,1,1,1,1322398
1,8,2,1,1,1,1,2,1,1,1,1,1390612
1,2,2,2,1,2,1,3,3,3,3,1,1333477
1,2,2,2,1,1,1,2,2,2,2,1,1334644
1,2,2,2,1,2,1,3,2,3,3,1,1369117
2,2,2,2,1,1,1,2,1,1,1,1,1481761
1,8,2,1,1,1,1,2,3,2,2,1,1396924
2,2,1,2,1,1,1,2,2,1,1,1,1431076
2,2,1,2,1,1,1,2,1,1,1,1,1416187
1,2,3,2,1,2,1,3,2,3,3,1,1323544
2,2,1,2,1,1,1,2,1,1,2,1,1424008
1,2,1,2,1,2,1,2,3,3,2,1,16868110468
1,4,2,2,1,1,1,2,2,1,1,1,1381381
1,4,2,2,1,1,1,3,1,2,2,1,1369141
1,8,2,1,1,1,1,2,1,2,2,1,1301335
2,2,3,2,1,2,1,2,1,1,1,1,47020363
1,2,2,2,1,2,1,3,3,3,3,1,1395148
2,2,3,2,1,1,1,2,3,2,2,1,16822392874
1,2,1,2,1,1,1,2,1,1,1,1,1389022
1,8,1,2,1,1,1,2,2,1,1,1,16928182468
1,4,1,2,1,1,1,3,2,3,3,1,1396249
1,2,1,2,1,1,1,3,2,3,3,1,1418788
1,2,3,2,1,2,1,2,2,2,2,1,47000632
1,4,2,2,1,1,1,3,3,3,3,1,21638662468
1,4,2,2,1,1,1,3,3,3,3,1,1337668
1,2,2,2,1,2,1,2,2,1,1,1,1403212
1,2,1,2,1,2,1,3,2,3,3,1,1387171
1,8,1,2,1,1,1,3,2,3,3,1,1356496
1,2,3,2,1,2,1,2,2,1,1,1,1351168
1,4,3,2,1,1,1,2,3,2,2,1,1381600
2,2,2,2,1,1,2,2,1,2,2,1,1396021
1,2,2,2,1,2,1,2,3,3,3,1,1331872
1,4,2,2,1,2,1,2,1,2,2,1,1395562
2,2,3,2,1,2,1,2,2,1,1,1,1392163
1,8,1,2,1,1,1,2,2,2,2,1,1388491
1,2,3,2,1,1,1,2,1,1,1,1,46963900
2,2,3,2,1,2,1,2,1,2,2,1,1386280
2,8,2,2,1,1,1,2,1,1,1,1,1486123
2,2,2,2,1,1,2,2,1,1,1,1,1387570
1,8,2,2,1,1,1,2,3,3,3,1,1379452
1,8,1,1,1,1,1,2,1,1,1,1,1401202
1,2,3,2,1,1,1,2,1,1,1,1,1378726
2,2,3,2,1,2,1,2,1,1,2,1,1480990
2,2,1,2,1,1,1,3,2,3,3,1,1457908
2,4,2,2,1,2,1,2,3,3,3,1,1445356
2,2,1,2,1,1,1,2,1,1,2,1,1471216
1,4,2,2,2,1,1,3,3,3,3,1,21628772068
1,2,2,2,1,1,1,2,2,1,1,1,1371172
1,2,2,2,1,1,1,2,2,2,2,1,1334581
2,2,3,2,1,1,2,2,1,1,1,1,1378237
1,8,2,1,1,1,1,3,1,3,2,1,1341940
1,2,1,2,1,2,1,2,2,1,1,1,1439629
2,2,2,2,1,1,1,3,2,2,2,1,1424140
2,2,2,2,1,1,1,2,2,1,1,1,1351696
1,8,2,1,1,1,1,2,2,1,1,1,1323358
1,2,3,2,1,2,1,3,3,2,3,1,1504075
1,8,3,2,1,1,1,3,3,3,3,1,46952974
1,2,2,2,1,2,1,3,2,3,3,1,1441999
1,8,2,1,1,1,1,2,2,1,1,1,1389736
1,2,2,2,1,2,1,3,3,3,3,1,1394164
1,4,3,1,1,1,1,2,3,3,3,1,1322365
2,2,2,2,1,1,1,3,1,3,2,1,1305385
1,8,2,1,1,1,1,2,1,2,2,1,1383382
1,8,2,1,1,2,1,2,3,2,2,1,1448260
1,4,2,2,1,1,1,2,1,2,1,1,1376572
2,4,2,2,1,1,1,2,1,2,2,1,1386223
1,8,1,1,1,2,1,2,1,2,2,1,1449928
1,8,3,1,2,2,1,2,2,2,2,1,23981112868
1,3,3,1,1,1,2,2,2,2,2,1,1326319
1,4,2,2,1,1,1,2,1,2,2,1,1341499
1,4,2,2,1,1,1,2,1,2,2,1,1370179
2,4,2,2,1,1,1,2,1,2,2,1,1383328
2,3,1,1,1,1,1,3,2,3,3,1,1418320
1,4,3,2,1,1,1,2,1,2,2,1,1319548
1,4,3,2,1,1,1,3,1,2,2,1,1319416
1,4,2,2,1,1,1,3,2,3,3,1,1385086
2,2,2,2,1,1,1,2,1,1,1,1,1475719
1,2,3,2,1,2,1,3,3,3,3,1,46998403
2,2,3,2,1,1,1,2,1,2,2,1,1313644
2,2,3,2,1,1,1,2,3,3,3,1,1381750
2,4,3,2,1,1,1,2,1,2,2,1,1381288
2,2,3,2,1,2,1,2,1,2,2,1,1445032
1,2,1,2,1,1,1,3,3,3,3,1,1512571
2,2,3,2,1,1,1,2,1,1,1,1,1451941
1,4,3,2,1,1,1,2,3,3,3,1,1350907
1,2,2,2,1,1,1,2,2,1,1,1,1478233
1,8,1,1,1,1,1,3,2,3,2,1,1374724
2,2,1,2,1,1,1,3,1,1,2,1,1513192
2,2,3,2,1,1,1,2,1,1,2,1,1420042
2,2,1,2,1,1,1,2,1,1,2,1,1473721
2,2,1,2,1,1,1,2,1,2,2,1,1415416
2,2,2,2,1,1,1,3,2,3,3,1,1354216
2,2,2,2,1,1,1,3,1,2,2,1,1424623
2,2,1,2,1,1,1,2,1,2,2,1,1391572
2,2,1,2,1,1,1,3,2,2,3,1,1505347
2,2,2,2,1,1,1,3,1,2,2,1,1424092
1,8,1,2,1,1,1,2,1,2,1,1,1375012
2,2,1,2,1,1,1,3,1,2,2,1,1422085
2,2,2,2,1,1,1,2,1,1,1,1,1450705
1,2,1,2,1,2,1,2,1,1,1,1,1476760
1,8,2,1,1,1,1,2,2,2,1,1,1370110
2,2,3,2,1,1,1,2,2,1,1,1,1455475
2,2,3,2,1,1,1,2,1,1,1,1,1337650
2,2,3,2,1,1,1,3,2,3,3,1,1413799
2,2,1,2,1,1,1,2,1,1,1,1,1414105
1,4,1,2,1,1,1,3,1,2,2,1,1392193
2,2,1,2,1,2,1,2,1,1,1,1,1438639
2,2,1,2,1,1,1,2,1,1,1,1,1472383
1,2,2,2,1,1,1,2,2,1,1,1,1371217
2,3,3,1,1,1,1,3,2,3,3,1,1338100
1,2,3,2,1,2,1,3,1,2,2,1,1395898
2,2,1,2,1,1,1,3,1,2,2,1,1424050
1,8,2,1,1,1,1,2,2,2,2,1,16944094471
2,2,2,2,1,1,1,2,1,1,1,1,1422343
1,4,2,2,1,1,1,2,1,2,2,1,1385662
2,2,3,2,1,1,1,2,1,1,1,1,1368172
1,2,3,2,2,2,1,3,3,3,3,1,1471285
1,4,2,2,1,2,1,2,3,2,3,1,1452082
2,2,2,2,1,2,1,2,2,2,1,1,16804798468
2,2,3,2,1,1,1,2,2,2,1,1,1373656
1,2,2,2,1,1,1,2,2,1,2,1,1430200
2,2,3,2,1,2,1,3,2,3,3,1,1442236
1,2,2,2,1,1,1,3,3,2,3,1,1510243
2,2,2,2,1,1,1,2,1,2,2,1,1472812
2,2,2,2,1,1,2,2,2,2,1,1,1391563
2,2,3,2,1,2,1,3,3,3,3,1,1384204
1,4,2,2,1,1,1,2,1,2,1,1,1343542
2,2,3,2,1,1,1,2,1,1,1,1,1445620
1,4,1,2,1,1,1,2,2,1,1,1,1391890
1,3,3,1,1,1,1,2,1,1,1,1,1320727
2,2,2,2,1,1,1,2,1,1,1,1,1329214
1,4,1,2,1,1,1,3,2,3,3,1,1433425
1,2,3,2,1,2,1,2,1,1,1,1,1449208
2,2,2,2,1,1,1,2,1,1,1,1,1509739
1,4,3,2,1,1,1,2,2,2,2,1,1369987
1,2,2,2,1,1,1,2,2,1,2,1,1508878
2,2,2,2,1,1,1,2,3,1,2,1,1487197
2,2,2,2,1,1,1,2,1,1,1,1,1338280
2,8,1,1,1,2,1,2,3,2,2,1,1401919
1,2,3,2,1,1,1,2,3,2,2,1,1395796
2,2,2,2,1,1,1,2,3,3,3,1,1410436
2,2,2,2,1,1,1,2,1,2,2,1,1451794
1,4,2,1,1,1,1,2,2,2,2,1,1345105
2,2,1,2,1,1,1,2,1,1,2,1,1504660
1,2,3,2,1,1,1,2,2,1,1,1,1434139
1,2,2,2,1,1,1,2,1,1,1,1,1422616
2,4,1,2,1,1,1,2,1,1,1,1,1413592
2,2,3,2,1,1,1,2,1,1,1,1,1433263
1,4,2,2,1,1,1,2,3,3,3,1,16845543268
1,2,2,2,1,2,1,2,2,1,1,1,1398334
2,2,3,2,1,2,1,3,3,3,3,1,16831493668
1,8,1,2,1,1,1,2,2,1,1,1,1387351
2,2,3,2,1,1,2,2,3,3,2,1,1371022
2,2,2,2,1,2,1,2,2,1,2,1,1496002
2,2,3,2,1,1,2,3,2,3,3,1,1388173
2,2,2,2,1,1,1,3,2,3,3,1,1436494
1,2,2,2,1,1,2,2,1,1,1,1,46958200
2,2,2,2,1,1,1,3,1,3,3,1,1327093
2,2,2,2,1,1,1,2,1,2,2,1,1338670
1,8,1,1,1,1,1,2,1,1,1,1,46964278
2,2,3,2,1,2,1,2,1,1,1,1,1414171
2,2,2,2,1,1,2,2,1,2,2,1,1369234
1,4,3,2,1,1,1,2,1,2,2,1,1344970
1,2,1,2,1,1,1,2,1,1,2,1,1423738
2,2,3,2,1,2,1,3,2,2,3,1,47018311
1,2,2,2,1,1,1,3,3,3,3,1,1415611
1,4,2,2,1,1,1,2,3,3,3,1,1368907
1,2,3,2,1,2,1,3,3,3,3,1,16955554477
2,2,1,2,1,1,1,3,1,2,2,1,1422652
1,2,2,2,1,1,1,2,3,1,2,1,1489285
2,2,2,2,1,2,1,3,1,2,2,1,1448830
